granuleId,packageId,text_src,n_cues,first_cue,n_members
CREC-2016-11-22-pt1-PgH6312-4,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgH6312-5,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgS6501,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgS-FrontMatter-6,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgS6501-2,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgS6501-3,CREC-2016-11-22,parsed_text,1,The ACTING PRESIDENT pro tempore.,1
CREC-2016-11-22-pt1-PgE1523-3,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1523-4,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1523-2,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1524,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1524-2,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1524-3,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1525,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1525-2,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1525-3,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1525-4,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1526,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgE1526-2,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgD1059,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgD1059-2,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgD1059-3,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgD1059-5,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgD1059-4,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-22-pt1-PgD1059-6,CREC-2016-11-22,parsed_text,0,,1
CREC-2016-11-25-pt1-PgH6313,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgH-FrontMatter-4,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgH6313-2,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgH6313-3,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgH6313-4,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgH6313-5,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgH6313-6,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgH6313-7,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgH6314,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgS-FrontMatter-2,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgS6503,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgS6503-2,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgS6503-3,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgE1527-2,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgE1527-3,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgD1061-2,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgD1061-3,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgD1061,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgD1061-4,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgD1061-5,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-25-pt1-PgD1061-6,CREC-2016-11-25,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6505-3,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6505-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS-FrontMatter-3,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6505-4,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6505-5,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6505-6,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6505-8,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6505-7,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6505-9,CREC-2016-11-28,parsed_text,2,The PRESIDING OFFICER.,2
CREC-2016-11-28-pt1-PgS6506,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6507,CREC-2016-11-28,parsed_text,3,The PRESIDING OFFICER.,2
CREC-2016-11-28-pt1-PgS6507-2,CREC-2016-11-28,parsed_text,3,The PRESIDING OFFICER.,2
CREC-2016-11-28-pt1-PgS6510,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6508,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6510-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6511-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6511,CREC-2016-11-28,parsed_text,2,The PRESIDING OFFICER.,2
CREC-2016-11-28-pt1-PgS6512,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6513,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6512-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6513-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6514,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6514-3,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6514-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6514-4,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6514-5,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6514-6,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6516,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6516-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6517,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6517-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6517-3,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6518,CREC-2016-11-28,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-28-pt1-PgS6518-2,CREC-2016-11-28,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-28-pt1-PgS6520,CREC-2016-11-28,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-28-pt1-PgS6519,CREC-2016-11-28,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-28-pt1-PgS6520-2,CREC-2016-11-28,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-28-pt1-PgS6520-4,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgS6520-3,CREC-2016-11-28,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2016-11-28-pt1-PgE1529-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgD1063,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgD1063-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgD1064,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgD1064-2,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgD1064-3,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgD1064-4,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-28-pt1-PgD1065,CREC-2016-11-28,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6315-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6315,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH-FrontMatter-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6315-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6315-4,CREC-2016-11-29,parsed_text,1,Mr. DOLD.,1
CREC-2016-11-29-pt1-PgH6315-6,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6315-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6315-7,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6315-8,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6315-9,CREC-2016-11-29,parsed_text,1,Mr. JODY B.,1
CREC-2016-11-29-pt1-PgH6316,CREC-2016-11-29,parsed_text,1,Mr. JODY B.,1
CREC-2016-11-29-pt1-PgH6316-2,CREC-2016-11-29,parsed_text,1,Mr. KILDEE.,1
CREC-2016-11-29-pt1-PgH6316-3,CREC-2016-11-29,parsed_text,1,Mr. THOMPSON of Pennsylvania. Mr.,1
CREC-2016-11-29-pt1-PgH6316-4,CREC-2016-11-29,parsed_text,1,Mr. SMITH of Texas. Mr.,1
CREC-2016-11-29-pt1-PgH6316-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6316-6,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6316-7,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6316-8,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6316-9,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6316-10,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6317,CREC-2016-11-29,parsed_text,8,The SPEAKER pro tempore.,4
CREC-2016-11-29-pt1-PgH6321,CREC-2016-11-29,parsed_text,10,The SPEAKER pro tempore.,4
CREC-2016-11-29-pt1-PgH6319,CREC-2016-11-29,parsed_text,6,The SPEAKER pro tempore.,2
CREC-2016-11-29-pt1-PgH6322,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6329,CREC-2016-11-29,parsed_text,17,The SPEAKER pro tempore.,5
CREC-2016-11-29-pt1-PgH6322-2,CREC-2016-11-29,parsed_text,15,The SPEAKER pro tempore.,5
CREC-2016-11-29-pt1-PgH6332,CREC-2016-11-29,parsed_text,16,The SPEAKER pro tempore.,3
CREC-2016-11-29-pt1-PgH6335,CREC-2016-11-29,parsed_text,11,The SPEAKER pro tempore.,2
CREC-2016-11-29-pt1-PgH6336,CREC-2016-11-29,parsed_text,9,The SPEAKER pro tempore.,2
CREC-2016-11-29-pt1-PgH6337,CREC-2016-11-29,parsed_text,12,The SPEAKER pro tempore.,3
CREC-2016-11-29-pt1-PgH6338,CREC-2016-11-29,parsed_text,12,The SPEAKER pro tempore.,5
CREC-2016-11-29-pt1-PgH6343,CREC-2016-11-29,parsed_text,9,The SPEAKER pro tempore.,3
CREC-2016-11-29-pt1-PgH6340,CREC-2016-11-29,parsed_text,11,The SPEAKER pro tempore.,4
CREC-2016-11-29-pt1-PgH6344,CREC-2016-11-29,parsed_text,8,The SPEAKER pro tempore.,3
CREC-2016-11-29-pt1-PgH6351,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6345,CREC-2016-11-29,parsed_text,19,The SPEAKER pro tempore.,7
CREC-2016-11-29-pt1-PgH6349,CREC-2016-11-29,parsed_text,16,The SPEAKER pro tempore.,6
CREC-2016-11-29-pt1-PgH6351-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6351-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6351-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6351-5,CREC-2016-11-29,parsed_text,1,The SPEAKER pro tempore.,1
CREC-2016-11-29-pt1-PgH6352,CREC-2016-11-29,parsed_text,1,The SPEAKER pro tempore.,1
CREC-2016-11-29-pt1-PgH6353,CREC-2016-11-29,parsed_text,1,The SPEAKER pro tempore.,1
CREC-2016-11-29-pt1-PgH6353-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6353-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6353-5,CREC-2016-11-29,parsed_text,3,The SPEAKER pro tempore.,2
CREC-2016-11-29-pt1-PgH6353-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6355,CREC-2016-11-29,parsed_text,1,The SPEAKER pro tempore.,1
CREC-2016-11-29-pt1-PgH6356,CREC-2016-11-29,parsed_text,1,Mr. FLEISCHMANN.,1
CREC-2016-11-29-pt1-PgH6355-2,CREC-2016-11-29,parsed_text,1,The SPEAKER pro tempore.,1
CREC-2016-11-29-pt1-PgH6356-2,CREC-2016-11-29,parsed_text,1,Mr. CASTRO of Texas. Mr.,1
CREC-2016-11-29-pt1-PgH6356-3,CREC-2016-11-29,parsed_text,1,Ms. ROS-LEHTINEN.,1
CREC-2016-11-29-pt1-PgH6356-4,CREC-2016-11-29,parsed_text,1,Mr. O'ROURKE.,1
CREC-2016-11-29-pt1-PgH6357,CREC-2016-11-29,parsed_text,1,Mr. WILSON of South Carolina. Mr.,1
CREC-2016-11-29-pt1-PgH6357-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6357-3,CREC-2016-11-29,parsed_text,1,Ms. KAPTUR.,1
CREC-2016-11-29-pt1-PgH6357-4,CREC-2016-11-29,parsed_text,1,Mr. BENISHEK.,1
CREC-2016-11-29-pt1-PgH6360,CREC-2016-11-29,parsed_text,1,Mr. GARAMENDI.,1
CREC-2016-11-29-pt1-PgH6361,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6361-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6361-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6361-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6363-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6364,CREC-2016-11-29,parsed_text,5,Mr. CHAFFETZ:,1
CREC-2016-11-29-pt1-PgH6361-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-6,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-7,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-8,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-10,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-9,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-11,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6366,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS-FrontMatter-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgH6365-12,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6521-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6521,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6521-3,CREC-2016-11-29,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6521-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6521-5,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6521-7,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6521-8,CREC-2016-11-29,parsed_text,4,Mr. REID.,2
CREC-2016-11-29-pt1-PgS6521-6,CREC-2016-11-29,parsed_text,3,The PRESIDING OFFICER.,2
CREC-2016-11-29-pt1-PgS6522,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6522-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6522-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6522-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6522-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6522-6,CREC-2016-11-29,parsed_text,3,The PRESIDING OFFICER.,2
CREC-2016-11-29-pt1-PgS6523,CREC-2016-11-29,parsed_text,4,The PRESIDING OFFICER.,2
CREC-2016-11-29-pt1-PgS6524,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,3
CREC-2016-11-29-pt1-PgS6525,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6525-2,CREC-2016-11-29,parsed_text,19,The PRESIDING OFFICER.,5
CREC-2016-11-29-pt1-PgS6526,CREC-2016-11-29,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6526-2,CREC-2016-11-29,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6527,CREC-2016-11-29,parsed_text,3,The PRESIDING OFFICER.,3
CREC-2016-11-29-pt1-PgS6529,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6528,CREC-2016-11-29,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6529-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6530,CREC-2016-11-29,parsed_text,5,The PRESIDING OFFICER.,2
CREC-2016-11-29-pt1-PgS6531,CREC-2016-11-29,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6530-2,CREC-2016-11-29,parsed_text,1,The PRESIDING OFFICER.,2
CREC-2016-11-29-pt1-PgS6533,CREC-2016-11-29,parsed_text,4,Mr. ALEXANDER.,2
CREC-2016-11-29-pt1-PgS6534,CREC-2016-11-29,parsed_text,4,Mr. ALEXANDER.,2
CREC-2016-11-29-pt1-PgS6536,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6537,CREC-2016-11-29,parsed_text,4,The PRESIDING OFFICER.,2
CREC-2016-11-29-pt1-PgS6540,CREC-2016-11-29,parsed_text,1,The PRESIDING OFFICER.,2
CREC-2016-11-29-pt1-PgS6538,CREC-2016-11-29,parsed_text,9,The PRESIDING OFFICER.,2
CREC-2016-11-29-pt1-PgS6541,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6542,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6543,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6541-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6543-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6543-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6544,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6544-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6544-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6544-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6544-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6544-6,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6544-8,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6544-7,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6545,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6545-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6545-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6545-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6545-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6546,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6546-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6546-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6546-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6550,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6546-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6550-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6550-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6551,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6552,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6552-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6553,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6552-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6553-2,CREC-2016-11-29,parsed_text,1,Mr. CARDIN.,1
CREC-2016-11-29-pt1-PgS6556,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6557,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6556-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6556-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6560,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6557-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6560-2,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6571-2,CREC-2016-11-29,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6571-3,CREC-2016-11-29,parsed_text,3,The PRESIDING OFFICER.,2
CREC-2016-11-29-pt1-PgS6573,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6575,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6560-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6575-2,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6575-3,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6576,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6576-2,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6576-3,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6576-5,CREC-2016-11-29,parsed_text,1,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6576-4,CREC-2016-11-29,parsed_text,2,The PRESIDING OFFICER.,1
CREC-2016-11-29-pt1-PgS6577,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1531-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgS6577-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1531-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1531-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1532-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1531-5,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1532,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1532-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1532-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1533,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1533-2,CREC-2016-11-29,parsed_text,0,,2
CREC-2016-11-29-pt1-PgE1533-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1534,CREC-2016-11-29,parsed_text,0,,2
CREC-2016-11-29-pt1-PgE1533-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1534-2,CREC-2016-11-29,parsed_text,0,,2
CREC-2016-11-29-pt1-PgE1534-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1535,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1535-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1535-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1535-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1536-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1536,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1536-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1536-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1537,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1537-3,CREC-2016-11-29,parsed_text,0,,2
CREC-2016-11-29-pt1-PgE1537-4,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1537-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1538,CREC-2016-11-29,parsed_text,0,,2
CREC-2016-11-29-pt1-PgE1538-3,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1538-2,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1539,CREC-2016-11-29,parsed_text,0,,1
CREC-2016-11-29-pt1-PgE1539-2,CREC-2016-11-29,parsed_text,0,,1
